"","back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
"44122",20150721,"인천",2,1
"44123",20150721,"전남",1,1
"44124",20150721,"전남",2,3
"44125",20150721,"전북",1,2
"44126",20150721,"전북",2,1
"44127",20150721,"제주",1,0
"44128",20150721,"제주",2,0
"44129",20150721,"충남",1,1
"44130",20150721,"충남",2,0
"44131",20150721,"충북",1,3
"44132",20150721,"충북",2,0
"44133",20150722,"강원",1,1
"44134",20150722,"강원",2,0
"44135",20150722,"경기",1,6
"44136",20150722,"경기",2,3
"44137",20150722,"경남",1,2
"44138",20150722,"경남",2,0
"44139",20150722,"경북",1,1
"44140",20150722,"경북",2,2
"44141",20150722,"광주",1,2
"44142",20150722,"광주",2,1
"44143",20150722,"대구",1,0
"44144",20150722,"대구",2,1
"44145",20150722,"대전",1,0
"44146",20150722,"대전",2,0
"44147",20150722,"부산",1,2
"44148",20150722,"부산",2,2
"44149",20150722,"서울",1,1
"44150",20150722,"서울",2,5
"44151",20150722,"세종",1,0
"44152",20150722,"세종",2,0
"44153",20150722,"울산",1,0
"44154",20150722,"울산",2,0
"44155",20150722,"인천",1,1
"44156",20150722,"인천",2,1
"44157",20150722,"전남",1,0
"44158",20150722,"전남",2,0
"44159",20150722,"전북",1,1
"44160",20150722,"전북",2,3
"44161",20150722,"제주",1,1
"44162",20150722,"제주",2,0
"44163",20150722,"충남",1,1
"44164",20150722,"충남",2,0
"44165",20150722,"충북",1,3
"44166",20150722,"충북",2,0
"44167",20150723,"강원",1,1
"44168",20150723,"강원",2,0
"44169",20150723,"경기",1,4
"44170",20150723,"경기",2,11
"44171",20150723,"경남",1,0
"44172",20150723,"경남",2,4
"44173",20150723,"경북",1,2
"44174",20150723,"경북",2,1
"44175",20150723,"광주",1,0
"44176",20150723,"광주",2,3
"44177",20150723,"대구",1,2
"44178",20150723,"대구",2,1
"44179",20150723,"대전",1,2
"44180",20150723,"대전",2,0
"44181",20150723,"부산",1,2
"44182",20150723,"부산",2,2
"44183",20150723,"서울",1,4
"44184",20150723,"서울",2,3
"44185",20150723,"세종",1,0
"44186",20150723,"세종",2,0
"44187",20150723,"울산",1,0
"44188",20150723,"울산",2,0
"44189",20150723,"인천",1,0
"44190",20150723,"인천",2,1
"44191",20150723,"전남",1,1
"44192",20150723,"전남",2,1
"44193",20150723,"전북",1,1
"44194",20150723,"전북",2,1
"44195",20150723,"제주",1,0
"44196",20150723,"제주",2,0
"44197",20150723,"충남",1,1
"44198",20150723,"충남",2,3
"44199",20150723,"충북",1,0
"44200",20150723,"충북",2,1
"44201",20150724,"강원",1,1
"44202",20150724,"강원",2,0
"44203",20150724,"경기",1,4
"44204",20150724,"경기",2,4
"44205",20150724,"경남",1,3
"44206",20150724,"경남",2,1
"44207",20150724,"경북",1,0
"44208",20150724,"경북",2,1
"44209",20150724,"광주",1,2
"44210",20150724,"광주",2,0
"44211",20150724,"대구",1,0
"44212",20150724,"대구",2,2
"44213",20150724,"대전",1,0
"44214",20150724,"대전",2,0
"44215",20150724,"부산",1,2
"44216",20150724,"부산",2,2
"44217",20150724,"서울",1,2
"44218",20150724,"서울",2,2
"44219",20150724,"세종",1,0
"44220",20150724,"세종",2,1
"44221",20150724,"울산",1,1
"44222",20150724,"울산",2,0
"44223",20150724,"인천",1,1
"44224",20150724,"인천",2,3
"44225",20150724,"전남",1,2
"44226",20150724,"전남",2,1
"44227",20150724,"전북",1,0
"44228",20150724,"전북",2,0
"44229",20150724,"제주",1,0
"44230",20150724,"제주",2,0
"44231",20150724,"충남",1,4
"44232",20150724,"충남",2,1
"44233",20150724,"충북",1,1
"44234",20150724,"충북",2,3
"44235",20150725,"강원",1,2
"44236",20150725,"강원",2,1
"44237",20150725,"경기",1,8
"44238",20150725,"경기",2,7
"44239",20150725,"경남",1,3
"44240",20150725,"경남",2,1
"44241",20150725,"경북",1,3
"44242",20150725,"경북",2,3
"44243",20150725,"광주",1,0
"44244",20150725,"광주",2,2
"44245",20150725,"대구",1,3
"44246",20150725,"대구",2,0
"44247",20150725,"대전",1,0
"44248",20150725,"대전",2,1
"44249",20150725,"부산",1,1
"44250",20150725,"부산",2,2
"44251",20150725,"서울",1,2
"44252",20150725,"서울",2,2
"44253",20150725,"세종",1,0
"44254",20150725,"세종",2,0
"44255",20150725,"울산",1,1
"44256",20150725,"울산",2,0
"44257",20150725,"인천",1,1
"44258",20150725,"인천",2,1
"44259",20150725,"전남",1,0
"44260",20150725,"전남",2,2
"44261",20150725,"전북",1,0
"44262",20150725,"전북",2,4
"44263",20150725,"제주",1,0
"44264",20150725,"제주",2,0
"44265",20150725,"충남",1,0
"44266",20150725,"충남",2,3
"44267",20150725,"충북",1,1
"44268",20150725,"충북",2,2
"44269",20150726,"강원",1,1
"44270",20150726,"강원",2,0
"44271",20150726,"경기",1,4
"44272",20150726,"경기",2,3
"44273",20150726,"경남",1,2
"44274",20150726,"경남",2,1
"44275",20150726,"경북",1,1
"44276",20150726,"경북",2,2
"44277",20150726,"광주",1,0
"44278",20150726,"광주",2,1
"44279",20150726,"대구",1,0
"44280",20150726,"대구",2,1
"44281",20150726,"대전",1,1
"44282",20150726,"대전",2,1
"44283",20150726,"부산",1,2
"44284",20150726,"부산",2,1
"44285",20150726,"서울",1,1
"44286",20150726,"서울",2,1
"44287",20150726,"세종",1,0
"44288",20150726,"세종",2,0
"44289",20150726,"울산",1,0
"44290",20150726,"울산",2,0
"44291",20150726,"인천",1,3
"44292",20150726,"인천",2,1
"44293",20150726,"전남",1,1
"44294",20150726,"전남",2,1
"44295",20150726,"전북",1,0
"44296",20150726,"전북",2,1
"44297",20150726,"제주",1,0
"44298",20150726,"제주",2,3
"44299",20150726,"충남",1,2
"44300",20150726,"충남",2,2
"44301",20150726,"충북",1,1
"44302",20150726,"충북",2,1
"44303",20150727,"강원",1,2
"44304",20150727,"강원",2,1
"44305",20150727,"경기",1,3
"44306",20150727,"경기",2,5
"44307",20150727,"경남",1,5
"44308",20150727,"경남",2,4
"44309",20150727,"경북",1,6
"44310",20150727,"경북",2,3
"44311",20150727,"광주",1,0
"44312",20150727,"광주",2,1
"44313",20150727,"대구",1,3
"44314",20150727,"대구",2,3
"44315",20150727,"대전",1,3
"44316",20150727,"대전",2,1
"44317",20150727,"부산",1,0
"44318",20150727,"부산",2,3
"44319",20150727,"서울",1,4
"44320",20150727,"서울",2,5
"44321",20150727,"세종",1,1
"44322",20150727,"세종",2,0
"44323",20150727,"울산",1,0
"44324",20150727,"울산",2,0
"44325",20150727,"인천",1,0
"44326",20150727,"인천",2,1
"44327",20150727,"전남",1,1
"44328",20150727,"전남",2,2
"44329",20150727,"전북",1,1
"44330",20150727,"전북",2,2
"44331",20150727,"제주",1,0
"44332",20150727,"제주",2,0
"44333",20150727,"충남",1,2
"44334",20150727,"충남",2,0
"44335",20150727,"충북",1,4
"44336",20150727,"충북",2,3
"44337",20150728,"강원",1,2
"44338",20150728,"강원",2,1
"44339",20150728,"경기",1,3
"44340",20150728,"경기",2,9
"44341",20150728,"경남",1,4
"44342",20150728,"경남",2,0
"44343",20150728,"경북",1,3
"44344",20150728,"경북",2,3
"44345",20150728,"광주",1,0
"44346",20150728,"광주",2,0
"44347",20150728,"대구",1,3
"44348",20150728,"대구",2,1
"44349",20150728,"대전",1,0
"44350",20150728,"대전",2,1
"44351",20150728,"부산",1,1
"44352",20150728,"부산",2,2
"44353",20150728,"서울",1,3
"44354",20150728,"서울",2,7
"44355",20150728,"세종",1,0
"44356",20150728,"세종",2,0
"44357",20150728,"울산",1,1
"44358",20150728,"울산",2,2
"44359",20150728,"인천",1,1
"44360",20150728,"인천",2,2
"44361",20150728,"전남",1,1
"44362",20150728,"전남",2,2
"44363",20150728,"전북",1,1
"44364",20150728,"전북",2,1
"44365",20150728,"제주",1,1
"44366",20150728,"제주",2,0
"44367",20150728,"충남",1,2
"44368",20150728,"충남",2,1
"44369",20150728,"충북",1,1
"44370",20150728,"충북",2,0
"44371",20150729,"강원",1,2
"44372",20150729,"강원",2,1
"44373",20150729,"경기",1,6
"44374",20150729,"경기",2,6
"44375",20150729,"경남",1,2
"44376",20150729,"경남",2,2
"44377",20150729,"경북",1,1
"44378",20150729,"경북",2,2
"44379",20150729,"광주",1,2
"44380",20150729,"광주",2,1
"44381",20150729,"대구",1,0
"44382",20150729,"대구",2,0
"44383",20150729,"대전",1,0
"44384",20150729,"대전",2,2
"44385",20150729,"부산",1,2
"44386",20150729,"부산",2,0
"44387",20150729,"서울",1,2
"44388",20150729,"서울",2,4
"44389",20150729,"세종",1,0
"44390",20150729,"세종",2,0
"44391",20150729,"울산",1,0
"44392",20150729,"울산",2,1
"44393",20150729,"인천",1,3
"44394",20150729,"인천",2,0
"44395",20150729,"전남",1,4
"44396",20150729,"전남",2,1
"44397",20150729,"전북",1,2
"44398",20150729,"전북",2,3
"44399",20150729,"제주",1,0
"44400",20150729,"제주",2,0
"44401",20150729,"충남",1,1
"44402",20150729,"충남",2,3
"44403",20150729,"충북",1,2
"44404",20150729,"충북",2,2
"44405",20150730,"강원",1,1
"44406",20150730,"강원",2,1
"44407",20150730,"경기",1,4
"44408",20150730,"경기",2,7
"44409",20150730,"경남",1,3
"44410",20150730,"경남",2,4
"44411",20150730,"경북",1,0
"44412",20150730,"경북",2,4
"44413",20150730,"광주",1,1
"44414",20150730,"광주",2,0
"44415",20150730,"대구",1,0
"44416",20150730,"대구",2,1
"44417",20150730,"대전",1,1
"44418",20150730,"대전",2,1
"44419",20150730,"부산",1,3
"44420",20150730,"부산",2,2
"44421",20150730,"서울",1,3
"44422",20150730,"서울",2,2
"44423",20150730,"세종",1,0
"44424",20150730,"세종",2,0
"44425",20150730,"울산",1,0
"44426",20150730,"울산",2,0
"44427",20150730,"인천",1,1
"44428",20150730,"인천",2,1
"44429",20150730,"전남",1,1
"44430",20150730,"전남",2,3
"44431",20150730,"전북",1,1
"44432",20150730,"전북",2,2
"44433",20150730,"제주",1,0
"44434",20150730,"제주",2,0
"44435",20150730,"충남",1,0
"44436",20150730,"충남",2,1
"44437",20150730,"충북",1,0
"44438",20150730,"충북",2,4
"44439",20150731,"강원",1,1
"44440",20150731,"강원",2,1
"44441",20150731,"경기",1,6
"44442",20150731,"경기",2,7
"44443",20150731,"경남",1,2
"44444",20150731,"경남",2,2
"44445",20150731,"경북",1,3
"44446",20150731,"경북",2,1
"44447",20150731,"광주",1,0
"44448",20150731,"광주",2,0
"44449",20150731,"대구",1,2
"44450",20150731,"대구",2,1
"44451",20150731,"대전",1,0
"44452",20150731,"대전",2,1
"44453",20150731,"부산",1,0
"44454",20150731,"부산",2,0
"44455",20150731,"서울",1,6
"44456",20150731,"서울",2,4
"44457",20150731,"세종",1,0
"44458",20150731,"세종",2,0
"44459",20150731,"울산",1,0
"44460",20150731,"울산",2,1
"44461",20150731,"인천",1,2
"44462",20150731,"인천",2,1
"44463",20150731,"전남",1,1
"44464",20150731,"전남",2,0
"44465",20150731,"전북",1,1
"44466",20150731,"전북",2,1
"44467",20150731,"제주",1,1
"44468",20150731,"제주",2,0
"44469",20150731,"충남",1,1
"44470",20150731,"충남",2,1
"44471",20150731,"충북",1,1
"44472",20150731,"충북",2,0
"44473",20150801,"강원",1,5
"44474",20150801,"강원",2,0
"44475",20150801,"경기",1,5
"44476",20150801,"경기",2,1
"44477",20150801,"경남",1,3
"44478",20150801,"경남",2,1
"44479",20150801,"경북",1,4
"44480",20150801,"경북",2,4
"44481",20150801,"광주",1,4
"44482",20150801,"광주",2,2
"44483",20150801,"대구",1,1
"44484",20150801,"대구",2,2
"44485",20150801,"대전",1,1
"44486",20150801,"대전",2,0
"44487",20150801,"부산",1,4
"44488",20150801,"부산",2,2
"44489",20150801,"서울",1,3
"44490",20150801,"서울",2,4
"44491",20150801,"세종",1,0
"44492",20150801,"세종",2,0
"44493",20150801,"울산",1,1
"44494",20150801,"울산",2,3
"44495",20150801,"인천",1,0
"44496",20150801,"인천",2,0
"44497",20150801,"전남",1,2
"44498",20150801,"전남",2,4
"44499",20150801,"전북",1,1
"44500",20150801,"전북",2,0
"44501",20150801,"제주",1,0
"44502",20150801,"제주",2,0
"44503",20150801,"충남",1,2
"44504",20150801,"충남",2,0
"44505",20150801,"충북",1,5
"44506",20150801,"충북",2,2
"44507",20150802,"강원",1,1
"44508",20150802,"강원",2,0
"44509",20150802,"경기",1,6
"44510",20150802,"경기",2,1
"44511",20150802,"경남",1,2
"44512",20150802,"경남",2,2
"44513",20150802,"경북",1,0
"44514",20150802,"경북",2,4
"44515",20150802,"광주",1,0
"44516",20150802,"광주",2,0
"44517",20150802,"대구",1,0
"44518",20150802,"대구",2,1
"44519",20150802,"대전",1,1
"44520",20150802,"대전",2,0
"44521",20150802,"부산",1,1
"44522",20150802,"부산",2,0
"44523",20150802,"서울",1,6
"44524",20150802,"서울",2,1
"44525",20150802,"세종",1,0
"44526",20150802,"세종",2,0
"44527",20150802,"울산",1,0
"44528",20150802,"울산",2,2
"44529",20150802,"인천",1,0
"44530",20150802,"인천",2,0
"44531",20150802,"전남",1,2
"44532",20150802,"전남",2,1
"44533",20150802,"전북",1,0
"44534",20150802,"전북",2,3
"44535",20150802,"제주",1,0
"44536",20150802,"제주",2,1
"44537",20150802,"충남",1,2
"44538",20150802,"충남",2,0
"44539",20150802,"충북",1,0
"44540",20150802,"충북",2,0
"44541",20150803,"강원",1,3
"44542",20150803,"강원",2,0
"44543",20150803,"경기",1,4
"44544",20150803,"경기",2,3
"44545",20150803,"경남",1,0
"44546",20150803,"경남",2,1
"44547",20150803,"경북",1,4
"44548",20150803,"경북",2,3
"44549",20150803,"광주",1,0
"44550",20150803,"광주",2,3
"44551",20150803,"대구",1,1
"44552",20150803,"대구",2,4
"44553",20150803,"대전",1,3
"44554",20150803,"대전",2,1
"44555",20150803,"부산",1,4
"44556",20150803,"부산",2,2
"44557",20150803,"서울",1,6
"44558",20150803,"서울",2,2
"44559",20150803,"세종",1,0
"44560",20150803,"세종",2,0
"44561",20150803,"울산",1,0
"44562",20150803,"울산",2,0
"44563",20150803,"인천",1,2
"44564",20150803,"인천",2,1
"44565",20150803,"전남",1,0
"44566",20150803,"전남",2,5
"44567",20150803,"전북",1,2
"44568",20150803,"전북",2,1
"44569",20150803,"제주",1,0
"44570",20150803,"제주",2,1
"44571",20150803,"충남",1,0
"44572",20150803,"충남",2,2
"44573",20150803,"충북",1,1
"44574",20150803,"충북",2,0
"44575",20150804,"강원",1,2
"44576",20150804,"강원",2,1
"44577",20150804,"경기",1,6
"44578",20150804,"경기",2,5
"44579",20150804,"경남",1,3
"44580",20150804,"경남",2,5
"44581",20150804,"경북",1,2
"44582",20150804,"경북",2,2
"44583",20150804,"광주",1,1
"44584",20150804,"광주",2,0
"44585",20150804,"대구",1,0
"44586",20150804,"대구",2,0
"44587",20150804,"대전",1,0
"44588",20150804,"대전",2,0
"44589",20150804,"부산",1,2
"44590",20150804,"부산",2,0
"44591",20150804,"서울",1,5
"44592",20150804,"서울",2,5
"44593",20150804,"세종",1,0
"44594",20150804,"세종",2,0
"44595",20150804,"울산",1,1
"44596",20150804,"울산",2,0
"44597",20150804,"인천",1,2
"44598",20150804,"인천",2,2
"44599",20150804,"전남",1,2
"44600",20150804,"전남",2,3
"44601",20150804,"전북",1,1
"44602",20150804,"전북",2,2
"44603",20150804,"제주",1,0
"44604",20150804,"제주",2,1
"44605",20150804,"충남",1,1
"44606",20150804,"충남",2,3
"44607",20150804,"충북",1,0
"44608",20150804,"충북",2,3
"44609",20150805,"강원",1,1
"44610",20150805,"강원",2,1
"44611",20150805,"경기",1,4
"44612",20150805,"경기",2,6
"44613",20150805,"경남",1,2
"44614",20150805,"경남",2,4
"44615",20150805,"경북",1,2
"44616",20150805,"경북",2,3
"44617",20150805,"광주",1,1
"44618",20150805,"광주",2,1
"44619",20150805,"대구",1,2
"44620",20150805,"대구",2,0
"44621",20150805,"대전",1,0
"44622",20150805,"대전",2,2
"44623",20150805,"부산",1,2
"44624",20150805,"부산",2,1
"44625",20150805,"서울",1,6
"44626",20150805,"서울",2,6
"44627",20150805,"세종",1,0
"44628",20150805,"세종",2,0
"44629",20150805,"울산",1,0
"44630",20150805,"울산",2,0
"44631",20150805,"인천",1,2
"44632",20150805,"인천",2,3
"44633",20150805,"전남",1,0
"44634",20150805,"전남",2,3
"44635",20150805,"전북",1,2
"44636",20150805,"전북",2,0
"44637",20150805,"제주",1,0
"44638",20150805,"제주",2,1
"44639",20150805,"충남",1,0
"44640",20150805,"충남",2,2
"44641",20150805,"충북",1,2
"44642",20150805,"충북",2,0
"44643",20150806,"강원",1,1
"44644",20150806,"강원",2,1
"44645",20150806,"경기",1,4
"44646",20150806,"경기",2,6
"44647",20150806,"경남",1,1
"44648",20150806,"경남",2,2
"44649",20150806,"경북",1,0
"44650",20150806,"경북",2,1
"44651",20150806,"광주",1,0
"44652",20150806,"광주",2,1
"44653",20150806,"대구",1,1
"44654",20150806,"대구",2,6
"44655",20150806,"대전",1,1
"44656",20150806,"대전",2,2
"44657",20150806,"부산",1,5
"44658",20150806,"부산",2,2
"44659",20150806,"서울",1,3
"44660",20150806,"서울",2,4
"44661",20150806,"세종",1,0
"44662",20150806,"세종",2,0
"44663",20150806,"울산",1,1
"44664",20150806,"울산",2,1
"44665",20150806,"인천",1,1
"44666",20150806,"인천",2,1
"44667",20150806,"전남",1,3
"44668",20150806,"전남",2,1
"44669",20150806,"전북",1,2
"44670",20150806,"전북",2,2
"44671",20150806,"제주",1,0
"44672",20150806,"제주",2,1
"44673",20150806,"충남",1,3
"44674",20150806,"충남",2,0
"44675",20150806,"충북",1,1
"44676",20150806,"충북",2,1
"44677",20150807,"강원",1,2
"44678",20150807,"강원",2,1
"44679",20150807,"경기",1,3
"44680",20150807,"경기",2,3
"44681",20150807,"경남",1,1
"44682",20150807,"경남",2,3
"44683",20150807,"경북",1,3
"44684",20150807,"경북",2,1
"44685",20150807,"광주",1,0
"44686",20150807,"광주",2,2
"44687",20150807,"대구",1,2
"44688",20150807,"대구",2,2
"44689",20150807,"대전",1,0
"44690",20150807,"대전",2,0
"44691",20150807,"부산",1,0
"44692",20150807,"부산",2,0
"44693",20150807,"서울",1,1
"44694",20150807,"서울",2,1
"44695",20150807,"세종",1,0
"44696",20150807,"세종",2,0
"44697",20150807,"울산",1,1
"44698",20150807,"울산",2,1
"44699",20150807,"인천",1,2
"44700",20150807,"인천",2,3
"44701",20150807,"전남",1,1
"44702",20150807,"전남",2,5
"44703",20150807,"전북",1,1
"44704",20150807,"전북",2,4
"44705",20150807,"제주",1,0
"44706",20150807,"제주",2,0
"44707",20150807,"충남",1,0
"44708",20150807,"충남",2,0
"44709",20150807,"충북",1,1
"44710",20150807,"충북",2,1
"44711",20150808,"강원",1,0
"44712",20150808,"강원",2,1
"44713",20150808,"경기",1,6
"44714",20150808,"경기",2,6
"44715",20150808,"경남",1,0
"44716",20150808,"경남",2,2
"44717",20150808,"경북",1,1
"44718",20150808,"경북",2,0
"44719",20150808,"광주",1,0
"44720",20150808,"광주",2,0
"44721",20150808,"대구",1,0
"44722",20150808,"대구",2,0
"44723",20150808,"대전",1,1
"44724",20150808,"대전",2,0
"44725",20150808,"부산",1,2
"44726",20150808,"부산",2,1
"44727",20150808,"서울",1,3
"44728",20150808,"서울",2,5
"44729",20150808,"세종",1,0
"44730",20150808,"세종",2,1
"44731",20150808,"울산",1,1
"44732",20150808,"울산",2,0
"44733",20150808,"인천",1,0
"44734",20150808,"인천",2,1
"44735",20150808,"전남",1,1
"44736",20150808,"전남",2,1
"44737",20150808,"전북",1,0
"44738",20150808,"전북",2,3
"44739",20150808,"제주",1,0
"44740",20150808,"제주",2,0
"44741",20150808,"충남",1,3
"44742",20150808,"충남",2,1
"44743",20150808,"충북",1,0
"44744",20150808,"충북",2,3
"44745",20150809,"강원",1,2
"44746",20150809,"강원",2,0
"44747",20150809,"경기",1,3
"44748",20150809,"경기",2,1
"44749",20150809,"경남",1,1
"44750",20150809,"경남",2,0
"44751",20150809,"경북",1,1
"44752",20150809,"경북",2,0
"44753",20150809,"광주",1,0
"44754",20150809,"광주",2,1
"44755",20150809,"대구",1,0
"44756",20150809,"대구",2,2
"44757",20150809,"대전",1,0
"44758",20150809,"대전",2,0
"44759",20150809,"부산",1,2
"44760",20150809,"부산",2,0
"44761",20150809,"서울",1,1
"44762",20150809,"서울",2,7
"44763",20150809,"세종",1,0
"44764",20150809,"세종",2,0
"44765",20150809,"울산",1,0
"44766",20150809,"울산",2,0
"44767",20150809,"인천",1,1
"44768",20150809,"인천",2,1
"44769",20150809,"전남",1,2
"44770",20150809,"전남",2,0
"44771",20150809,"전북",1,0
"44772",20150809,"전북",2,0
"44773",20150809,"제주",1,0
"44774",20150809,"제주",2,0
"44775",20150809,"충남",1,3
"44776",20150809,"충남",2,3
"44777",20150809,"충북",1,0
"44778",20150809,"충북",2,1
"44779",20150810,"강원",1,0
"44780",20150810,"강원",2,2
"44781",20150810,"경기",1,5
"44782",20150810,"경기",2,5
"44783",20150810,"경남",1,2
"44784",20150810,"경남",2,1
"44785",20150810,"경북",1,2
"44786",20150810,"경북",2,2
"44787",20150810,"광주",1,2
"44788",20150810,"광주",2,2
"44789",20150810,"대구",1,2
"44790",20150810,"대구",2,2
"44791",20150810,"대전",1,1
"44792",20150810,"대전",2,2
"44793",20150810,"부산",1,4
"44794",20150810,"부산",2,2
"44795",20150810,"서울",1,3
"44796",20150810,"서울",2,6
"44797",20150810,"세종",1,1
"44798",20150810,"세종",2,0
"44799",20150810,"울산",1,0
"44800",20150810,"울산",2,1
"44801",20150810,"인천",1,1
"44802",20150810,"인천",2,0
"44803",20150810,"전남",1,1
"44804",20150810,"전남",2,3
"44805",20150810,"전북",1,0
"44806",20150810,"전북",2,0
"44807",20150810,"제주",1,0
"44808",20150810,"제주",2,0
"44809",20150810,"충남",1,1
"44810",20150810,"충남",2,3
"44811",20150810,"충북",1,3
"44812",20150810,"충북",2,0
"44813",20150811,"강원",1,0
"44814",20150811,"강원",2,1
"44815",20150811,"경기",1,2
"44816",20150811,"경기",2,6
"44817",20150811,"경남",1,1
"44818",20150811,"경남",2,5
"44819",20150811,"경북",1,0
"44820",20150811,"경북",2,0
"44821",20150811,"광주",1,1
"44822",20150811,"광주",2,1
"44823",20150811,"대구",1,2
"44824",20150811,"대구",2,1
"44825",20150811,"대전",1,0
"44826",20150811,"대전",2,1
"44827",20150811,"부산",1,2
"44828",20150811,"부산",2,4
"44829",20150811,"서울",1,2
"44830",20150811,"서울",2,2
"44831",20150811,"세종",1,0
"44832",20150811,"세종",2,0
"44833",20150811,"울산",1,0
"44834",20150811,"울산",2,1
"44835",20150811,"인천",1,1
"44836",20150811,"인천",2,2
"44837",20150811,"전남",1,1
"44838",20150811,"전남",2,2
"44839",20150811,"전북",1,1
"44840",20150811,"전북",2,2
"44841",20150811,"제주",1,0
"44842",20150811,"제주",2,0
"44843",20150811,"충남",1,0
"44844",20150811,"충남",2,2
"44845",20150811,"충북",1,0
"44846",20150811,"충북",2,2
"44847",20150812,"강원",1,0
"44848",20150812,"강원",2,1
"44849",20150812,"경기",1,7
"44850",20150812,"경기",2,6
"44851",20150812,"경남",1,0
"44852",20150812,"경남",2,2
"44853",20150812,"경북",1,0
"44854",20150812,"경북",2,5
"44855",20150812,"광주",1,0
"44856",20150812,"광주",2,1
"44857",20150812,"대구",1,0
"44858",20150812,"대구",2,0
"44859",20150812,"대전",1,0
"44860",20150812,"대전",2,1
"44861",20150812,"부산",1,2
"44862",20150812,"부산",2,2
"44863",20150812,"서울",1,1
"44864",20150812,"서울",2,2
"44865",20150812,"세종",1,0
"44866",20150812,"세종",2,0
"44867",20150812,"울산",1,0
"44868",20150812,"울산",2,1
"44869",20150812,"인천",1,1
"44870",20150812,"인천",2,1
"44871",20150812,"전남",1,3
"44872",20150812,"전남",2,1
"44873",20150812,"전북",1,1
"44874",20150812,"전북",2,2
"44875",20150812,"제주",1,0
"44876",20150812,"제주",2,0
"44877",20150812,"충남",1,1
"44878",20150812,"충남",2,2
"44879",20150812,"충북",1,0
"44880",20150812,"충북",2,2
"44881",20150813,"강원",1,2
"44882",20150813,"강원",2,0
"44883",20150813,"경기",1,5
"44884",20150813,"경기",2,2
"44885",20150813,"경남",1,1
"44886",20150813,"경남",2,1
"44887",20150813,"경북",1,1
"44888",20150813,"경북",2,1
"44889",20150813,"광주",1,0
"44890",20150813,"광주",2,0
"44891",20150813,"대구",1,0
"44892",20150813,"대구",2,1
"44893",20150813,"대전",1,0
"44894",20150813,"대전",2,0
"44895",20150813,"부산",1,1
"44896",20150813,"부산",2,1
"44897",20150813,"서울",1,5
"44898",20150813,"서울",2,3
"44899",20150813,"세종",1,0
"44900",20150813,"세종",2,0
"44901",20150813,"울산",1,1
"44902",20150813,"울산",2,0
"44903",20150813,"인천",1,0
"44904",20150813,"인천",2,2
"44905",20150813,"전남",1,0
"44906",20150813,"전남",2,1
"44907",20150813,"전북",1,0
"44908",20150813,"전북",2,1
"44909",20150813,"제주",1,0
"44910",20150813,"제주",2,0
"44911",20150813,"충남",1,1
"44912",20150813,"충남",2,0
"44913",20150813,"충북",1,0
"44914",20150813,"충북",2,1
"44915",20150814,"강원",1,3
"44916",20150814,"강원",2,0
"44917",20150814,"경기",1,2
"44918",20150814,"경기",2,5
"44919",20150814,"경남",1,2
"44920",20150814,"경남",2,2
"44921",20150814,"경북",1,1
"44922",20150814,"경북",2,2
"44923",20150814,"광주",1,1
"44924",20150814,"광주",2,0
"44925",20150814,"대구",1,2
"44926",20150814,"대구",2,0
"44927",20150814,"대전",1,1
"44928",20150814,"대전",2,0
"44929",20150814,"부산",1,2
"44930",20150814,"부산",2,0
"44931",20150814,"서울",1,1
"44932",20150814,"서울",2,1
"44933",20150814,"세종",1,0
"44934",20150814,"세종",2,0
"44935",20150814,"울산",1,1
"44936",20150814,"울산",2,0
"44937",20150814,"인천",1,2
"44938",20150814,"인천",2,1
"44939",20150814,"전남",1,3
"44940",20150814,"전남",2,3
"44941",20150814,"전북",1,1
"44942",20150814,"전북",2,2
"44943",20150814,"제주",1,0
"44944",20150814,"제주",2,0
"44945",20150814,"충남",1,0
"44946",20150814,"충남",2,3
"44947",20150814,"충북",1,3
"44948",20150814,"충북",2,0
"44949",20150815,"강원",1,0
"44950",20150815,"강원",2,0
"44951",20150815,"경기",1,1
"44952",20150815,"경기",2,3
"44953",20150815,"경남",1,2
"44954",20150815,"경남",2,2
"44955",20150815,"경북",1,2
"44956",20150815,"경북",2,0
"44957",20150815,"광주",1,0
"44958",20150815,"광주",2,0
"44959",20150815,"대구",1,2
"44960",20150815,"대구",2,0
"44961",20150815,"대전",1,1
"44962",20150815,"대전",2,1
"44963",20150815,"부산",1,1
"44964",20150815,"부산",2,2
"44965",20150815,"서울",1,1
"44966",20150815,"서울",2,6
"44967",20150815,"세종",1,0
"44968",20150815,"세종",2,0
"44969",20150815,"울산",1,0
"44970",20150815,"울산",2,0
"44971",20150815,"인천",1,0
"44972",20150815,"인천",2,0
"44973",20150815,"전남",1,1
"44974",20150815,"전남",2,1
"44975",20150815,"전북",1,1
"44976",20150815,"전북",2,1
"44977",20150815,"제주",1,0
"44978",20150815,"제주",2,0
"44979",20150815,"충남",1,0
"44980",20150815,"충남",2,2
"44981",20150815,"충북",1,1
"44982",20150815,"충북",2,0
"44983",20150816,"강원",1,0
"44984",20150816,"강원",2,0
"44985",20150816,"경기",1,6
"44986",20150816,"경기",2,2
"44987",20150816,"경남",1,1
"44988",20150816,"경남",2,3
"44989",20150816,"경북",1,0
"44990",20150816,"경북",2,0
"44991",20150816,"광주",1,0
"44992",20150816,"광주",2,1
"44993",20150816,"대구",1,1
