10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),일자,smart_farm.shield_light_h,smart_farm.shield_tmperature_h,smart_farm.shield_energy_h,smart_farm.shield_energy_v,smart_farm.exhaust_fan,smart_farm.ceiling,smart_farm.floating_fan,smart_farm.fan_coil_b_site,smart_farm.ventilation_temperature_control,smart_farm.heating_temperature_set_up,smart_farm.heat_supply
13.35454545,18.43636364,19.13636364,20.74545455,2022-02-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.096666666666668,19.916666666666675,0.4966666666666667
13.21818182,18.4,19.14545455,20.74545455,2022-02-03 08:00:00,29.183333333333334,24.483333333333334,0.0,29.716666666666665,0.0,0.0,1.0,1.0,27.0,20.663333333333338,0.48666666666666675
13.17272727,18.35454545,19.13636364,20.74545455,2022-02-03 09:00:00,100.0,100.0,29.45,100.0,0.0,0.0,1.0,0.2833333333333333,27.0,20.008333333333333,0.28666666666666657
13.24545455,18.33636364,19.2,20.73636364,2022-02-03 10:00:00,100.0,100.0,100.0,100.0,0.0,5.8,0.6833333333333333,0.8333333333333334,28.084999999999997,20.0,0.19999999999999993
13.40909091,18.25454545,19.13636364,20.73636364,2022-02-03 11:00:00,100.0,100.0,100.0,100.0,0.2,14.25,0.5833333333333334,0.5,30.0,20.0,0.19999999999999993
13.66363636,18.24545455,19.14545455,20.77272727,2022-02-03 12:00:00,100.0,100.0,100.0,100.0,0.65,2.4833333333333334,0.7666666666666667,0.13333333333333333,30.0,20.0,0.19999999999999993
13.99090909,18.25454545,19.14545455,20.73636364,2022-02-03 13:00:00,100.0,100.0,100.0,100.0,0.16666666666666666,9.45,0.9666666666666667,0.18333333333333332,30.0,20.0,0.19999999999999993
14.20909091,18.26363636,19.13636364,20.73636364,2022-02-03 14:00:00,100.0,100.0,100.0,100.0,0.36666666666666664,16.35,0.85,0.18333333333333332,30.0,20.0,0.19999999999999993
14.29090909,18.27272727,19.14545455,20.72727273,2022-02-03 15:00:00,100.0,100.0,100.0,100.0,0.3,1.4666666666666666,0.6666666666666666,0.35,30.0,20.0,0.19999999999999993
14.39090909,18.28181818,19.14545455,20.73636364,2022-02-03 16:00:00,100.0,100.0,55.38333333333333,96.18333333333334,0.0,0.1,0.7833333333333333,0.9333333333333333,30.0,20.0,0.19999999999999993
14.4,18.31818182,19.12727273,20.71818182,2022-02-03 17:00:00,74.61666666666666,100.0,0.0,0.0,0.0,0.0,0.9833333333333333,0.26666666666666666,28.386666666666663,19.688333333333336,0.37999999999999995
14.32727273,18.33636364,19.14545455,20.72727273,2022-02-03 18:00:00,0.0,99.15,0.0,0.0,0.0,0.0,1.0,0.35,27.545,17.883333333333333,0.3116666666666667
14.18181818,18.33636364,19.13636364,20.70909091,2022-02-03 19:00:00,0.0,6.166666666666667,0.0,0.0,0.0,0.0,1.0,0.3,28.0,15.886666666666667,0.3016666666666667
14.07272727,18.34545455,19.12727273,20.71818182,2022-02-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36666666666666664,28.0,15.003333333333334,0.255
13.96363636,18.35454545,19.14545455,20.71818182,2022-02-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7166666666666667,28.0,16.116666666666667,0.48666666666666675
13.74545455,18.36363636,19.12727273,20.70909091,2022-02-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8833333333333333,28.0,17.805,0.6616666666666667
13.66363636,18.36363636,19.12727273,20.70909091,2022-02-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.6183333333333336
13.54545455,18.35454545,19.12727273,20.70909091,2022-02-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,28.0,18.0,0.4066666666666668
13.45454545,18.31818182,19.12727273,20.70909091,2022-02-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,28.0,18.0,0.48000000000000004
13.35454545,18.29090909,19.12727273,20.70909091,2022-02-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,28.0,18.0,0.445
13.29090909,18.26363636,19.14545455,20.70909091,2022-02-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4983333333333333
13.2,18.24545455,19.11818182,20.70909091,2022-02-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4800000000000001
13.12727273,18.2,19.10909091,20.71818182,2022-02-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.09333333333334,0.5183333333333333
13.03636364,18.14545455,19.09090909,20.70909091,2022-02-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.933333333333337,0.4783333333333334
12.98181818,18.11818182,19.19090909,20.70909091,2022-02-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.076666666666664,19.933333333333337,0.4583333333333333
12.90909091,18.16363636,19.16363636,20.70909091,2022-02-04 08:00:00,30.266666666666666,26.166666666666668,0.0,21.65,0.0,0.0,1.0,1.0,27.0,20.66,0.47166666666666673
12.87272727,18.1,19.16363636,20.7,2022-02-04 09:00:00,100.0,100.0,29.1,97.3,0.0,0.0,1.0,0.3333333333333333,27.0,20.005,0.25
12.92727273,18.05454545,19.14545455,20.69090909,2022-02-04 10:00:00,100.0,100.0,100.0,100.0,0.0,5.6,0.6333333333333333,0.9333333333333333,28.144999999999996,20.0,0.0
13.11818182,17.98181818,19.10909091,20.69090909,2022-02-04 11:00:00,100.0,100.0,100.0,100.0,0.3333333333333333,8.55,0.45,0.6833333333333333,30.0,20.0,0.0
13.24545455,17.95454545,19.06363636,20.69090909,2022-02-04 12:00:00,100.0,100.0,100.0,100.0,0.5,6.566666666666666,0.7166666666666667,0.4166666666666667,30.0,20.0,0.0
13.42727273,17.94545455,19.05454545,20.69090909,2022-02-04 13:00:00,100.0,100.0,100.0,100.0,0.16666666666666666,9.183333333333334,0.9666666666666667,0.45,30.0,20.0,0.0
13.62727273,17.93636364,19.05454545,20.69090909,2022-02-04 14:00:00,100.0,100.0,100.0,100.0,0.25,6.416666666666667,0.7666666666666667,0.8666666666666667,30.0,20.0,0.0
13.8,17.97272727,19.04545455,20.69090909,2022-02-04 15:00:00,100.0,100.0,100.0,100.0,0.06666666666666667,0.05,0.6666666666666666,0.75,30.0,20.0,0.0
13.87272727,18.01818182,19.05454545,20.68181818,2022-02-04 16:00:00,100.0,100.0,56.733333333333334,97.58333333333333,0.0,0.0,0.8833333333333333,0.95,30.0,20.0,0.0
13.88181818,18.03636364,19.06363636,20.66363636,2022-02-04 17:00:00,88.88333333333334,100.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.7333333333333333,28.43166666666667,19.706666666666667,0.6516666666666668
13.75454545,18.01818182,19.05454545,20.67272727,2022-02-04 18:00:00,0.5166666666666667,99.5,0.0,0.0,0.0,0.0,1.0,0.5666666666666667,27.53166666666667,17.916666666666668,0.46
13.64545455,18.02727273,19.1,20.65454545,2022-02-04 19:00:00,0.0,7.25,0.0,0.0,0.0,0.0,1.0,0.26666666666666666,28.0,15.918333333333331,0.31833333333333336
13.6,17.97272727,19.05454545,20.66363636,2022-02-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,28.0,15.003333333333334,0.3533333333333334
13.5,17.98181818,19.05454545,20.65454545,2022-02-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7833333333333333,28.0,16.116666666666667,0.5633333333333332
13.42727273,17.98181818,19.11818182,20.68181818,2022-02-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.790000000000003,0.706666666666667
13.36363636,18.02727273,19.1,20.65454545,2022-02-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48500000000000004
13.31818182,18.00909091,19.12727273,20.65454545,2022-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,28.0,18.0,0.4466666666666666
13.25454545,18.0,19.1,20.65454545,2022-02-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4883333333333333
13.2,18.0,19.09090909,20.65454545,2022-02-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4683333333333332
13.09090909,17.95454545,19.09090909,20.68181818,2022-02-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48333333333333334
13.0,17.92727273,19.08181818,20.68181818,2022-02-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4966666666666667
12.93636364,17.82727273,19.10909091,20.67272727,2022-02-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.100000000000005,0.5
12.84545455,17.82727273,19.06363636,20.67272727,2022-02-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.950000000000003,0.5
12.75454545,17.78181818,19.05454545,20.66363636,2022-02-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.06,19.950000000000003,0.49333333333333335
12.7,17.70909091,19.03636364,20.64545455,2022-02-05 08:00:00,31.916666666666668,27.566666666666666,0.0,19.966666666666665,0.0,0.0,1.0,1.0,27.0,20.654999999999998,0.4800000000000001
12.66363636,17.67272727,19.01818182,20.63636364,2022-02-05 09:00:00,100.0,100.0,30.683333333333334,95.45,0.0,0.0,1.0,0.6333333333333333,27.0,20.003333333333334,0.3600000000000001
12.68181818,17.61818182,19.0,20.62727273,2022-02-05 10:00:00,100.0,100.0,100.0,100.0,0.0,0.0,1.0,0.9166666666666666,28.19333333333333,20.0,0.29500000000000004
12.76363636,17.59090909,18.99090909,20.62727273,2022-02-05 11:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.9333333333333333,1.0,30.0,20.0,0.30000000000000004
12.9,17.46363636,19.00909091,20.63636364,2022-02-05 12:00:00,100.0,100.0,100.0,100.0,0.16666666666666666,1.8333333333333333,1.0,1.0,30.0,20.0,0.30000000000000004
13.08181818,17.50909091,18.97272727,20.60909091,2022-02-05 13:00:00,100.0,100.0,100.0,100.0,0.0,15.85,1.0,0.9166666666666666,30.0,20.0,0.30000000000000004
13.27272727,17.52727273,18.91818182,20.59090909,2022-02-05 14:00:00,100.0,100.0,100.0,100.0,0.0,4.666666666666667,0.95,0.9,30.0,20.0,0.30000000000000004
13.45454545,17.53636364,18.91818182,20.58181818,2022-02-05 15:00:00,100.0,100.0,100.0,100.0,0.0,0.03333333333333333,0.5666666666666667,0.9333333333333333,30.0,20.0,0.30000000000000004
13.54545455,17.56363636,18.89090909,20.58181818,2022-02-05 16:00:00,100.0,100.0,58.6,99.08333333333333,0.0,0.0,0.9666666666666667,1.0,30.0,20.0,0.4400000000000001
13.53636364,17.6,18.88181818,20.58181818,2022-02-05 17:00:00,83.75,100.0,0.0,0.3,0.0,0.0,1.0,1.0,28.48166666666667,19.725,0.6183333333333335
13.43636364,17.6,18.88181818,20.58181818,2022-02-05 18:00:00,0.0,99.81666666666666,0.0,0.0,0.0,0.0,1.0,0.6,27.513333333333332,17.95,0.42166666666666675
13.34545455,17.60909091,18.88181818,20.58181818,2022-02-05 19:00:00,0.0,8.85,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,28.0,15.95,0.30333333333333334
13.25454545,17.67272727,18.93636364,20.58181818,2022-02-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,28.0,15.001666666666667,0.3949999999999999
13.16363636,17.59090909,18.93636364,20.58181818,2022-02-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,28.0,16.055,0.4716666666666666
13.09090909,17.60909091,18.93636364,20.57272727,2022-02-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.775,0.5166666666666667
13.01818182,17.62727273,18.92727273,20.57272727,2022-02-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48166666666666663
12.90909091,17.60909091,18.90909091,20.58181818,2022-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48166666666666663
12.83636364,17.56363636,18.9,20.61818182,2022-02-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49333333333333335
12.75454545,17.52727273,18.9,20.6,2022-02-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,28.0,18.0,0.4650000000000001
12.65454545,17.47272727,18.87272727,20.6,2022-02-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48166666666666663
12.57272727,17.4,18.87272727,20.58181818,2022-02-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4866666666666667
12.47272727,17.31818182,18.87272727,20.56363636,2022-02-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.108333333333338,0.4799999999999999
12.35454545,17.24545455,18.83636364,20.56363636,2022-02-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.966666666666672,0.47333333333333333
12.27272727,17.12727273,18.84545455,20.54545455,2022-02-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.043333333333333,19.966666666666672,0.4799999999999999
12.2,17.04545455,18.84545455,20.55454545,2022-02-06 08:00:00,33.5,29.3,0.0,18.016666666666666,0.0,0.0,1.0,1.0,27.0,20.64833333333333,0.47500000000000014
12.16363636,16.95454545,18.8,20.53636364,2022-02-06 09:00:00,100.0,100.0,32.483333333333334,95.5,0.0,0.0,1.0,0.45,27.0,20.001666666666665,0.30166666666666664
12.25454545,16.9,18.78181818,20.53636364,2022-02-06 10:00:00,100.0,100.0,100.0,100.0,0.0,3.6333333333333333,0.95,1.0,28.240000000000002,20.0,0.0
12.43636364,16.88181818,18.78181818,20.52727273,2022-02-06 11:00:00,100.0,100.0,100.0,100.0,0.23333333333333334,12.783333333333333,0.7333333333333333,0.9333333333333333,30.0,20.0,0.0
12.63636364,16.80909091,18.73636364,20.51818182,2022-02-06 12:00:00,100.0,100.0,100.0,100.0,0.1,5.4,0.85,0.9166666666666666,30.0,20.0,0.0
12.82727273,16.84545455,18.68181818,20.50909091,2022-02-06 13:00:00,100.0,100.0,100.0,100.0,0.0,0.25,0.9833333333333333,1.0,30.0,20.0,0.0
13.01818182,16.84545455,18.68181818,20.5,2022-02-06 14:00:00,100.0,100.0,100.0,100.0,0.3333333333333333,2.1333333333333333,0.7666666666666667,0.8333333333333334,30.0,20.0,0.0
13.23636364,16.88181818,18.68181818,20.5,2022-02-06 15:00:00,100.0,100.0,100.0,100.0,0.0,0.35,0.3333333333333333,0.9833333333333333,30.0,20.0,0.0
13.35454545,16.93636364,18.66363636,20.5,2022-02-06 16:00:00,100.0,100.0,60.36666666666667,99.88333333333334,0.0,0.0,0.75,0.9833333333333333,30.0,20.0,0.0
13.43636364,17.01818182,18.66363636,20.5,2022-02-06 17:00:00,84.95,100.0,0.0,1.3333333333333333,0.0,0.0,0.95,0.7833333333333333,28.53666666666667,19.741666666666664,0.545
13.38181818,17.05454545,18.66363636,20.5,2022-02-06 18:00:00,0.15,99.98333333333333,0.0,0.0,0.0,0.0,1.0,0.5166666666666667,27.496666666666666,17.98333333333333,0.40499999999999997
13.28181818,17.1,18.64545455,20.49090909,2022-02-06 19:00:00,0.0,10.45,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,28.0,15.983333333333333,0.3133333333333334
13.16363636,17.14545455,18.69090909,20.5,2022-02-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335,28.0,15.0,0.3533333333333334
13.06363636,17.14545455,18.72727273,20.56363636,2022-02-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7833333333333333,28.0,16.016666666666666,0.5449999999999999
13.0,17.21818182,18.73636364,20.5,2022-02-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.758333333333333,0.6416666666666668
12.9,17.17272727,18.76363636,20.50909091,2022-02-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.47833333333333333
12.82727273,17.18181818,18.73636364,20.50909091,2022-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49166666666666664
12.72727273,17.2,18.72727273,20.5,2022-02-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49666666666666665
12.60909091,17.21818182,18.73636364,20.5,2022-02-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4683333333333333
12.52727273,17.20909091,18.71818182,20.5,2022-02-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49500000000000005
12.39090909,17.17272727,18.72727273,20.5,2022-02-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4933333333333333
12.3,17.06363636,18.72727273,20.5,2022-02-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.116666666666667,0.48666666666666664
12.18181818,17.00909091,18.71818182,20.49090909,2022-02-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.983333333333334,0.5
12.11818182,16.88181818,18.71818182,20.50909091,2022-02-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.028333333333332,19.983333333333334,0.48666666666666664
12.02727273,16.72727273,18.69090909,20.51818182,2022-02-07 08:00:00,33.983333333333334,23.25,0.0,10.283333333333333,0.0,0.0,1.0,1.0,27.0,20.641666666666662,0.4883333333333333
11.99090909,16.59090909,18.59090909,20.47272727,2022-02-07 09:00:00,100.0,100.0,33.96666666666667,77.8,0.0,0.0,1.0,0.6666666666666666,27.0,20.0,0.385
12.06363636,16.53636364,18.57272727,20.50909091,2022-02-07 10:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.8333333333333334,1.0,28.293333333333333,20.0,0.0
12.17272727,16.51818182,18.59090909,20.5,2022-02-07 11:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.4166666666666667,1.0,30.0,20.0,0.0
12.33636364,16.55454545,18.59090909,20.47272727,2022-02-07 12:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.2833333333333333,1.0,30.0,20.0,0.0
12.50909091,16.59090909,18.59090909,20.47272727,2022-02-07 13:00:00,100.0,100.0,100.0,100.0,0.16666666666666666,3.466666666666667,0.95,0.9833333333333333,30.0,20.0,0.0
12.69090909,16.59090909,18.57272727,20.48181818,2022-02-07 14:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.8833333333333333,1.0,30.0,20.0,0.0
12.82727273,16.63636364,18.57272727,20.45454545,2022-02-07 15:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.9666666666666667,1.0,30.0,20.0,0.1
12.92727273,16.67272727,18.57272727,20.45454545,2022-02-07 16:00:00,100.0,100.0,62.05,100.0,0.0,0.0,1.0,1.0,30.0,20.0,0.6250000000000001
12.99090909,16.7,18.57272727,20.46363636,2022-02-07 17:00:00,69.35,100.0,0.0,2.8833333333333333,0.0,0.0,1.0,0.5833333333333334,28.58833333333333,19.758333333333326,0.44833333333333336
12.96363636,16.77272727,18.52727273,20.46363636,2022-02-07 18:00:00,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.25,27.478333333333335,18.016666666666662,0.2983333333333333
12.92727273,16.84545455,18.51818182,20.47272727,2022-02-07 19:00:00,0.0,12.116666666666667,0.0,0.0,0.0,0.0,1.0,0.0,28.0,16.01666666666667,0.075
12.89090909,16.8,18.62727273,20.45454545,2022-02-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23333333333333334,28.0,15.0,0.29
12.9,16.81818182,18.62727273,20.45454545,2022-02-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6166666666666667,28.0,15.98333333333333,0.4166666666666667
12.89090909,16.85454545,18.61818182,20.46363636,2022-02-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7833333333333333,28.0,17.741666666666667,0.5733333333333334
12.93636364,16.86363636,18.61818182,20.47272727,2022-02-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,28.0,18.0,0.46333333333333343
12.97272727,16.89090909,18.6,20.47272727,2022-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,28.0,18.0,0.5500000000000002
12.95454545,16.89090909,18.6,20.47272727,2022-02-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,28.0,18.0,0.47
12.92727273,16.85454545,18.54545455,20.46363636,2022-02-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,28.0,18.0,0.4733333333333334
12.83636364,16.86363636,18.55454545,20.45454545,2022-02-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7666666666666667,28.0,18.0,0.495
12.77272727,16.85454545,18.55454545,20.46363636,2022-02-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,28.0,18.0,0.5516666666666669
12.66363636,16.84545455,18.55454545,20.45454545,2022-02-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,28.0,18.125,0.43166666666666675
12.53636364,16.79090909,18.55454545,20.44545455,2022-02-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,19.0,0.4799999999999999
12.42727273,16.76363636,18.55454545,20.44545455,2022-02-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.009999999999998,20.0,0.5
12.34545455,16.70909091,18.55454545,20.44545455,2022-02-08 08:00:00,37.78333333333333,33.0,0.0,37.516666666666666,0.0,0.0,1.0,0.9833333333333333,27.0,20.633333333333326,0.4533333333333333
12.36363636,16.65454545,18.53636364,20.44545455,2022-02-08 09:00:00,100.0,100.0,35.75,100.0,0.0,0.0,1.0,0.16666666666666666,27.0,20.0,0.19833333333333336
12.41818182,16.63636364,18.53636364,20.44545455,2022-02-08 10:00:00,100.0,100.0,100.0,100.0,0.0,0.25,0.9666666666666667,1.0,28.34333333333333,20.0,0.09999999999999996
12.6,16.61818182,18.53636364,20.44545455,2022-02-08 11:00:00,100.0,100.0,100.0,100.0,0.06666666666666667,16.233333333333334,1.0,1.0,30.0,20.0,0.09999999999999996
12.82727273,16.61818182,18.51818182,20.44545455,2022-02-08 12:00:00,100.0,100.0,100.0,100.0,0.4666666666666667,17.616666666666667,0.8666666666666667,0.5,30.0,20.0,0.09999999999999996
12.99090909,16.62727273,18.50909091,20.44545455,2022-02-08 13:00:00,100.0,100.0,100.0,100.0,0.43333333333333335,16.95,1.0,0.4,30.0,20.0,0.09999999999999996
13.30909091,16.67272727,18.51818182,20.44545455,2022-02-08 14:00:00,100.0,100.0,100.0,100.0,0.5666666666666667,29.283333333333335,0.95,0.13333333333333333,30.0,20.0,0.09999999999999996
13.70909091,16.74545455,18.51818182,20.44545455,2022-02-08 15:00:00,100.0,100.0,100.0,100.0,0.3333333333333333,9.833333333333334,0.8166666666666667,0.55,30.0,20.0,0.09999999999999996
13.88181818,16.81818182,18.52727273,22.49090909,2022-02-08 16:00:00,100.0,100.0,63.95,100.0,0.0,0.0,1.0,1.0,30.0,20.0,0.09999999999999996
13.97272727,16.91818182,18.52727273,22.49090909,2022-02-08 17:00:00,86.7,100.0,0.0,4.7,0.0,0.0,0.9666666666666667,0.016666666666666666,28.64666666666667,19.774999999999995,0.09999999999999996
13.99090909,16.95454545,18.51818182,22.48181818,2022-02-08 18:00:00,0.15,100.0,0.0,0.0,0.0,0.0,1.0,0.3,27.461666666666666,18.049999999999997,0.36666666666666675
13.89090909,17.00909091,18.51818182,22.48181818,2022-02-08 19:00:00,0.0,13.95,0.0,0.0,0.0,0.0,1.0,0.0,28.0,16.05,0.12500000000000003
13.79090909,17.09090909,18.56363636,22.48181818,2022-02-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31666666666666665,28.0,15.0,0.2983333333333334
13.68181818,17.08181818,18.58181818,22.49090909,2022-02-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6833333333333333,28.0,15.949999999999998,0.47166666666666673
13.62727273,17.06363636,18.57272727,22.49090909,2022-02-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,28.0,17.725,0.5183333333333333
13.52727273,17.07272727,18.54545455,22.48181818,2022-02-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,28.0,18.0,0.5383333333333334
13.4,17.08181818,18.55454545,22.5,2022-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,28.0,18.0,0.4933333333333334
13.2,17.1,18.54545455,22.49090909,2022-02-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5750000000000001
13.1,17.08181818,18.53636364,22.49090909,2022-02-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,28.0,18.0,0.4033333333333334
12.97272727,17.06363636,18.55454545,22.48181818,2022-02-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9333333333333333,28.0,18.0,0.4616666666666667
12.88181818,17.04545455,18.55454545,22.5,2022-02-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4783333333333334
12.77272727,17.00909091,18.54545455,22.5,2022-02-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.133333333333333,0.4799999999999999
12.66363636,16.99090909,18.55454545,22.49090909,2022-02-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.998333333333335,19.016666666666666,0.5
12.52727273,16.92727273,18.53636364,22.5,2022-02-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.001666666666665,20.016666666666666,0.49166666666666664
12.43636364,16.84545455,18.53636364,22.48181818,2022-02-09 08:00:00,37.53333333333333,33.36666666666667,0.0,30.75,0.0,0.0,1.0,1.0,27.0,20.624999999999996,0.43333333333333335
12.39090909,16.8,18.59090909,22.48181818,2022-02-09 09:00:00,100.0,100.0,36.75,99.73333333333333,0.0,0.0,1.0,0.26666666666666666,27.0,20.0,0.11666666666666668
12.50909091,16.72727273,18.57272727,22.47272727,2022-02-09 10:00:00,100.0,100.0,100.0,100.0,0.0,0.18333333333333332,0.8333333333333334,1.0,28.373333333333335,20.0,0.0
12.75454545,16.65454545,18.51818182,22.48181818,2022-02-09 11:00:00,100.0,100.0,100.0,100.0,0.11666666666666667,17.116666666666667,1.0,1.0,30.0,20.0,0.0
13.00909091,16.67272727,18.51818182,22.48181818,2022-02-09 12:00:00,100.0,100.0,100.0,100.0,0.38333333333333336,20.05,0.95,1.0,30.0,20.0,0.0
13.22727273,16.69090909,18.50909091,22.49090909,2022-02-09 13:00:00,100.0,100.0,100.0,100.0,0.5,23.916666666666668,0.9666666666666667,0.4666666666666667,30.0,20.0,0.0
